ID,Assunto,Corpo,Remetente,Data,Rótulo
4b88bc2a-6215-4f07-a3c6-f4a55ace63b8,Oferta imperdível!,Parabéns! Você acaba de ganhar um prêmio de 1 milhão de dólares! Clique aqui para resgatar.,melindagarcia@example.net,2024-05-13,spam
276fad82-119d-42c3-b9ad-cfa6410219aa,Oferta imperdível!,Não perca a chance de ganhar bitcoins grátis! Cadastre-se agora.,wendysutton@example.org,2020-03-11,spam
ba60c71d-2888-488b-9db1-ee3e907233cf,Você foi selecionado para um prêmio!,Seu cartão de crédito foi aprovado! Clique no link para ativá-lo.,jeremiah08@example.org,2024-01-27,spam
8bbe51df-cfb6-4eb2-bf63-76ae6aec248a,Ganha bitcoins sem sair de casa,Seu cartão de crédito foi aprovado! Clique no link para ativá-lo.,kirkmary@example.com,2020-02-01,spam
e95f120b-52e5-4212-b038-317a3bc8a01c,Novo projeto para revisão,Confirmando nossa reunião agendada para o dia 15 de janeiro.,johnsonbrandon@example.com,2020-10-05,não spam
54f49b06-e498-4935-a0dd-71e5bb56c390,Relatório financeiro de dezembro,"Por favor, veja o relatório de vendas do mês passado.",austinkrueger@example.com,2020-06-02,não spam
b1a3cd2c-1785-40d8-9b06-aca3fd7b0726,Você foi selecionado para um prêmio!,Sua chance de ser um milionário está a um clique de distância! Acesse o site.,daniel87@example.com,2021-11-26,spam
22cf512b-5249-45ac-8b98-ab0ae0b4167b,Seu cartão de crédito foi aprovado,Ganhe dinheiro fácil e rápido com nosso sistema! Clique agora.,james06@example.org,2021-05-18,spam
8bcbefe4-d050-4787-9cc9-994b73b54dba,Seu cartão de crédito foi aprovado,Empréstimo aprovado! Preencha seus dados para receber seu dinheiro hoje mesmo.,hrosario@example.com,2024-10-13,spam
2f40e2d3-784b-4325-8ea0-ad5a9816c710,Seu cartão de crédito foi aprovado,Ganhe dinheiro fácil e rápido com nosso sistema! Clique agora.,kthompson@example.org,2022-09-28,spam
f4b69490-42aa-453b-99c8-88f279d7ace1,Convite para reunião,"Por favor, revise o documento do novo projeto para aprovação.",ian14@example.org,2023-09-06,não spam
27c33a7c-2099-4490-90f0-04fe5bf2871d,Resumo da semana,Segue em anexo o relatório financeiro de dezembro para sua revisão.,stephanie32@example.com,2024-04-16,não spam
73e1e1af-0bbe-411b-8094-96b3a0d3dd60,Novo projeto para revisão,Segue em anexo o relatório financeiro de dezembro para sua revisão.,alibobby@example.net,2023-02-02,não spam
1e844b07-ab22-499a-a295-c92a89002011,Resumo da semana,Segue em anexo o relatório financeiro de dezembro para sua revisão.,lisa65@example.net,2020-03-01,não spam
8490ed69-654d-44df-b8ab-b8ccac0fbcff,Seu cartão de crédito foi aprovado,A sua conta foi comprometida. Clique aqui para atualizar suas informações imediatamente.,kimberlyferguson@example.net,2022-07-21,spam
6229b4fc-a9be-4967-8937-7299d927e206,Relatório financeiro de dezembro,"Por favor, revise o documento do novo projeto para aprovação.",friedmanrobert@example.net,2023-07-07,não spam
8f7adcf5-7715-452d-8605-e6df2d62a2b5,Urgente! Atualize sua conta agora!,Ganhe dinheiro fácil e rápido com nosso sistema! Clique agora.,francisco34@example.com,2020-08-14,spam
2e38b2bc-2e10-4d05-9130-266432158713,Oferta exclusiva para você!,Parabéns! Você acaba de ganhar um prêmio de 1 milhão de dólares! Clique aqui para resgatar.,justinvillanueva@example.com,2021-10-28,spam
347f5d11-46a8-46d9-99cf-422f0b009f35,Relatório financeiro de dezembro,Segue a agenda da reunião de sexta-feira.,sarahhicks@example.net,2023-10-26,não spam
463ea7a9-729f-4d0f-a51a-a012e993309f,Relatório financeiro de dezembro,"Por favor, veja o relatório de vendas do mês passado.",brivera@example.org,2024-12-27,não spam
22189803-d4dd-46db-a46d-b6d67c4fe4e7,Resumo da semana,Segue a agenda da reunião de sexta-feira.,hammondronnie@example.org,2022-04-08,não spam
6c8abab6-597d-4e46-aa38-f5e2068682d4,Você foi selecionado para um prêmio!,Seu cartão de crédito foi aprovado! Clique no link para ativá-lo.,mitchellbrenda@example.net,2020-08-15,spam
b48a5972-3034-4c77-bfe3-a7fdc3a8721e,Empréstimo rápido e sem burocracia,Seu cartão de crédito foi aprovado! Clique no link para ativá-lo.,monicalee@example.org,2023-05-06,spam
cbd93c2a-4875-4355-ac75-887f47767afd,Urgente! Atualize sua conta agora!,Sua chance de ser um milionário está a um clique de distância! Acesse o site.,wheelerteresa@example.net,2023-06-15,spam
a2f91f78-7ec0-48aa-824b-668a3bfbaf39,Nota fiscal de compra,"Por favor, revise o documento do novo projeto para aprovação.",ifletcher@example.net,2022-04-01,não spam
778f0806-4562-4c73-b432-5252ff4db9a3,Oferta exclusiva para você!,Não perca a oportunidade de fazer um investimento de baixo risco e alto retorno. Clique agora!,wwiley@example.com,2022-10-30,spam
35dbba2a-cc5f-4992-bedc-c29b4545c857,Ganhe dinheiro fácil!,Sua chance de ser um milionário está a um clique de distância! Acesse o site.,travis75@example.org,2022-05-07,spam
534bea73-23c8-4a94-8615-dbd05cc16bfd,Relatório financeiro de dezembro,Confirmando nossa reunião agendada para o dia 15 de janeiro.,simmonsjoel@example.org,2022-11-06,não spam
5283d6b9-bdf8-421c-9a8f-f45d0458e70b,Seu cartão de crédito foi aprovado,Não perca a oportunidade de fazer um investimento de baixo risco e alto retorno. Clique agora!,kramercory@example.org,2022-12-17,spam
87c2590f-465f-47e4-9b91-eea0b402dfc4,Novo projeto para revisão,Estou enviando o resumo da reunião de ontem.,kathrynalexander@example.com,2024-02-06,não spam
70e0ad56-79a6-4d8f-bbce-54e93a963b70,Empréstimo rápido e sem burocracia,Ganhe dinheiro fácil e rápido com nosso sistema! Clique agora.,joseph57@example.com,2022-04-19,spam
